"seqnames","start","end","width","strand","coverage1","numCs1","numTs1","coverage2","numCs2","numTs2","coverage3","numCs3","numTs3","coverage4","numCs4","numTs4","coverage5","numCs5","numTs5","coverage6","numCs6","numTs6","coverage7","numCs7","numTs7","coverage8","numCs8","numTs8","coverage9","numCs9","numTs9","coverage10","numCs10","numTs10","coverage11","numCs11","numTs11","coverage12","numCs12","numTs12","coverage13","numCs13","numTs13","coverage14","numCs14","numTs14","coverage15","numCs15","numTs15","coverage16","numCs16","numTs16","coverage17","numCs17","numTs17","coverage18","numCs18","numTs18","coverage19","numCs19","numTs19","coverage20","numCs20","numTs20","coverage21","numCs21","numTs21","coverage22","numCs22","numTs22","coverage23","numCs23","numTs23","coverage24","numCs24","numTs24","coverage25","numCs25","numTs25","coverage26","numCs26","numTs26","coverage27","numCs27","numTs27","coverage28","numCs28","numTs28","coverage29","numCs29","numTs29","coverage30","numCs30","numTs30","coverage31","numCs31","numTs31","coverage32","numCs32","numTs32","coverage33","numCs33","numTs33","coverage34","numCs34","numTs34","coverage35","numCs35","numTs35","coverage36","numCs36","numTs36","coverage37","numCs37","numTs37","coverage38","numCs38","numTs38","coverage39","numCs39","numTs39","coverage40","numCs40","numTs40","coord_key"
"chr22",43987839,43987839,1,"*",26,18,8,27,17,10,23,13,10,22,13,9,29,17,12,35,24,11,28,22,6,25,17,8,38,30,8,28,19,9,21,12,9,25,14,11,19,12,7,41,29,12,24,18,6,26,20,6,41,32,9,40,29,11,44,30,14,25,17,8,28,21,7,16,15,1,20,15,5,34,23,11,20,17,3,30,22,8,19,13,6,39,36,3,24,21,3,29,27,2,36,28,8,23,17,6,47,41,6,47,42,5,31,24,7,20,18,2,41,33,8,30,22,8,30,26,4,34,27,7,"chr22_43987839"
"chr3",7947363,7947363,1,"*",20,0,20,21,0,21,10,0,10,25,14,11,37,24,13,37,0,37,17,1,16,22,0,22,25,0,25,28,0,28,33,20,13,33,17,16,16,0,16,32,20,12,30,0,30,31,1,30,48,29,19,29,0,29,34,0,34,34,22,12,29,16,13,14,0,14,27,1,26,28,0,28,13,0,13,25,0,25,32,0,32,20,0,20,20,1,19,24,0,24,31,0,31,24,1,23,19,0,19,39,0,39,29,0,29,25,0,25,36,0,36,24,0,24,13,0,13,28,0,28,"chr3_7947363"
"chr3",11655395,11655395,1,"*",14,7,7,26,14,12,16,10,6,17,10,7,20,13,7,22,11,11,26,17,9,13,9,4,26,19,7,24,15,9,18,9,9,15,8,7,30,21,9,21,14,7,20,15,5,35,19,16,33,25,8,28,15,13,34,25,9,23,11,12,24,17,7,22,18,4,34,27,7,29,18,11,17,14,3,24,21,3,22,17,5,20,18,2,28,19,9,31,27,4,28,21,7,26,20,6,33,28,5,22,17,5,30,24,6,30,24,6,37,29,8,30,20,10,34,28,6,41,31,10,"chr3_11655395"
"chr3",12276670,12276670,1,"*",19,14,5,14,10,4,22,17,5,18,12,6,15,11,4,28,15,13,19,14,5,17,12,5,33,20,13,25,19,6,21,16,5,18,14,4,19,16,3,16,13,3,17,14,3,18,15,3,25,15,10,37,25,12,27,18,9,26,19,7,25,22,3,13,12,1,22,18,4,15,12,3,20,17,3,19,19,0,21,13,8,20,18,2,32,28,4,28,25,3,29,25,4,24,18,6,31,31,0,35,31,4,29,28,1,24,21,3,29,24,5,21,18,3,16,13,3,30,24,6,"chr3_12276670"
"chr3",42407282,42407282,1,"*",20,11,9,14,9,5,NA,NA,NA,13,9,4,13,8,5,16,11,5,15,10,5,13,8,5,15,9,6,18,13,5,NA,NA,NA,NA,NA,NA,16,14,2,14,9,5,12,9,3,16,9,7,15,11,4,30,24,6,21,12,9,13,4,9,18,12,6,16,14,2,19,17,2,19,13,6,19,14,5,14,13,1,13,10,3,17,14,3,16,13,3,19,17,2,16,15,1,19,16,3,24,20,4,25,17,8,16,13,3,22,18,4,20,18,2,14,9,5,21,18,3,27,23,4,"chr3_42407282"
"chr3",46412575,46412575,1,"*",28,15,13,23,12,11,NA,NA,NA,13,6,7,21,12,9,19,11,8,26,17,9,21,11,10,30,18,12,19,13,6,14,10,4,13,9,4,26,13,13,18,11,7,18,14,4,26,17,9,34,28,6,36,18,18,28,18,10,25,16,9,22,14,8,20,17,3,27,18,9,23,17,6,20,16,4,21,17,4,21,19,2,24,18,6,25,22,3,31,24,7,14,12,2,28,23,5,28,18,10,29,24,5,33,23,10,22,17,5,23,15,8,38,26,12,22,16,6,28,20,8,"chr3_46412575"
"chr3",49718851,49718851,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,9,8,11,6,5,19,11,8,11,6,5,19,9,10,13,6,7,15,10,5,11,5,6,13,10,3,14,6,8,NA,NA,NA,17,12,5,18,10,8,35,24,11,25,16,9,20,15,5,16,8,8,11,9,2,17,14,3,15,13,2,17,13,4,NA,NA,NA,14,10,4,11,7,4,10,8,2,15,12,3,12,10,2,12,9,3,27,21,6,22,17,5,16,13,3,16,9,7,12,10,2,23,16,7,24,20,4,73,66,7,"chr3_49718851"
"chr3",51673008,51673008,1,"*",33,24,9,37,21,16,29,19,10,29,18,11,33,19,14,38,25,13,34,20,14,31,18,13,45,29,16,40,23,17,49,25,24,38,29,9,52,31,21,29,19,10,42,23,19,43,28,15,48,28,20,43,28,15,46,27,19,41,19,22,24,18,6,30,19,11,43,29,14,42,27,15,30,19,11,33,24,9,43,33,10,31,22,9,37,25,12,34,30,4,46,35,11,43,32,11,44,35,9,36,28,8,34,27,7,54,46,8,40,29,11,38,29,9,33,22,11,37,27,10,"chr3_51673008"
"chr3",55906348,55906348,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,15,NA,NA,NA,12,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,11,NA,NA,NA,NA,NA,NA,12,0,12,NA,NA,NA,20,0,20,13,1,12,NA,NA,NA,13,0,13,NA,NA,NA,NA,NA,NA,11,6,5,14,5,9,18,9,9,NA,NA,NA,NA,NA,NA,19,10,9,16,8,8,16,8,8,11,0,11,15,11,4,13,1,12,14,9,5,16,11,5,11,0,11,11,5,6,15,9,6,19,1,18,"chr3_55906348"
"chr3",56759956,56759956,1,"*",31,21,10,29,19,10,19,11,8,30,22,8,28,19,9,45,31,14,36,27,9,40,26,14,44,22,22,32,28,4,39,23,16,33,23,10,38,27,11,30,19,11,27,21,6,53,33,20,52,37,15,46,32,14,47,36,11,41,26,15,27,22,5,26,23,3,23,18,5,32,22,10,40,33,7,41,31,10,38,30,8,33,26,7,39,28,11,50,43,7,53,40,13,41,30,11,48,42,6,39,29,10,30,24,6,28,24,4,43,37,6,48,36,12,44,38,6,51,38,13,"chr3_56759956"
"chr3",56929672,56929672,1,"*",39,23,16,37,20,17,19,15,4,30,26,4,39,28,11,47,27,20,30,22,8,41,24,17,28,20,8,27,17,10,29,22,7,34,23,11,40,31,9,29,18,11,33,27,6,49,33,16,45,32,13,52,34,18,46,38,8,37,21,16,32,24,8,24,19,5,37,31,6,35,28,7,37,32,5,30,19,11,50,46,4,40,32,8,49,37,12,27,25,2,37,31,6,42,37,5,43,35,8,49,40,9,42,36,6,40,34,6,41,34,7,41,31,10,50,36,14,55,43,12,"chr3_56929672"
"chr3",59013968,59013968,1,"*",43,22,21,NA,NA,NA,36,21,15,40,28,12,38,27,11,58,39,19,53,41,12,61,49,12,59,43,16,73,57,16,50,42,8,45,36,9,59,48,11,46,38,8,42,33,9,71,56,15,52,37,15,60,50,10,72,45,27,44,30,14,29,23,6,34,31,3,69,58,11,52,46,6,60,50,10,37,32,5,46,40,6,53,46,7,49,43,6,60,47,13,57,48,9,52,45,7,52,40,12,63,54,9,49,44,5,42,38,4,63,50,13,58,46,12,40,31,9,47,39,8,"chr3_59013968"
"chr3",75645865,75645865,1,"*",29,22,7,32,27,5,17,15,2,30,22,8,32,24,8,20,12,8,38,31,7,42,31,11,45,36,9,45,32,13,47,43,4,43,29,14,38,32,6,46,35,11,31,23,8,30,24,6,34,27,7,55,48,7,47,40,7,44,33,11,37,23,14,21,12,9,43,32,11,40,23,17,37,23,14,35,19,16,45,34,11,56,33,23,49,34,15,52,35,17,40,24,16,49,35,14,44,30,14,47,31,16,50,36,14,37,20,17,45,23,22,40,27,13,44,15,29,40,31,9,"chr3_75645865"
"chr3",76202379,76202379,1,"*",41,19,22,45,31,14,27,21,6,42,27,15,31,23,8,44,29,15,29,22,7,51,38,13,39,31,8,63,40,23,40,24,16,36,25,11,35,24,11,49,37,12,47,37,10,43,31,12,49,40,9,45,27,18,43,33,10,34,24,10,36,28,8,29,23,6,41,32,9,35,27,8,38,29,9,41,36,5,58,46,12,38,34,4,57,46,11,35,31,4,42,32,10,27,23,4,35,28,7,48,41,7,46,38,8,34,27,7,50,42,8,49,40,9,39,35,4,42,33,9,"chr3_76202379"
"chr3",112561899,112561899,1,"*",12,0,12,17,0,17,NA,NA,NA,12,0,12,13,0,13,14,0,14,NA,NA,NA,NA,NA,NA,16,0,16,16,0,16,10,0,10,15,0,15,15,0,15,14,0,14,NA,NA,NA,19,0,19,15,0,15,20,0,20,19,0,19,17,0,17,15,0,15,16,1,15,NA,NA,NA,15,1,14,16,0,16,11,0,11,22,0,22,19,0,19,11,5,6,14,1,13,NA,NA,NA,14,0,14,24,0,24,16,1,15,12,0,12,20,0,20,NA,NA,NA,13,2,11,20,4,16,59,20,39,"chr3_112561899"
"chr3",113476454,113476454,1,"*",17,15,2,27,6,21,13,10,3,22,14,8,24,22,2,19,11,8,21,19,2,28,26,2,29,18,11,38,18,20,27,24,3,24,11,13,21,20,1,27,16,11,14,0,14,30,14,16,22,0,22,43,38,5,32,28,4,25,16,9,22,21,1,14,13,1,21,21,0,28,28,0,32,29,3,19,16,3,39,36,3,28,24,4,28,19,9,34,31,3,40,40,0,36,35,1,31,29,2,24,24,0,32,31,1,38,37,1,30,29,1,38,36,2,29,27,2,33,30,3,"chr3_113476454"
"chr3",124138677,124138677,1,"*",15,14,1,23,15,8,12,8,4,22,16,6,21,14,7,27,21,6,13,8,5,22,18,4,28,25,3,22,15,7,17,13,4,20,15,5,23,17,6,19,14,5,23,16,7,29,21,8,34,22,12,30,20,10,22,16,6,23,23,0,19,13,6,18,16,2,23,21,2,16,15,1,18,15,3,21,19,2,28,24,4,11,10,1,26,21,5,27,25,2,26,23,3,20,18,2,32,27,5,36,29,7,28,23,5,24,21,3,27,25,2,31,26,5,12,9,3,34,29,5,"chr3_124138677"
"chr3",129071043,129071043,1,"*",11,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,11,NA,NA,NA,12,0,12,NA,NA,NA,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,13,11,0,11,10,0,10,12,0,12,NA,NA,NA,11,0,11,NA,NA,NA,11,0,11,NA,NA,NA,22,16,6,16,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,10,NA,NA,NA,NA,NA,NA,"chr3_129071043"
"chr3",129555033,129555033,1,"*",21,13,8,17,8,9,NA,NA,NA,21,7,14,20,12,8,17,12,5,14,8,6,28,15,13,27,13,14,13,9,4,24,16,8,15,11,4,19,12,7,24,17,7,15,10,5,19,8,11,26,15,11,36,17,19,23,18,5,22,16,6,23,14,9,21,13,8,25,20,5,18,14,4,15,10,5,26,22,4,20,11,9,27,23,4,15,10,5,22,16,6,27,21,6,23,14,9,29,24,5,24,22,2,25,19,6,23,15,8,17,14,3,23,18,5,24,22,2,40,30,10,"chr3_129555033"
"chr3",133175051,133175051,1,"*",32,31,1,32,30,2,33,31,2,21,19,2,24,22,2,35,35,0,32,32,0,37,37,0,45,43,2,34,33,1,27,26,1,36,36,0,38,35,3,32,31,1,31,30,1,57,56,1,32,32,0,42,41,1,42,39,3,28,28,0,27,27,0,21,13,8,35,34,1,50,48,2,25,24,1,36,20,16,30,30,0,30,28,2,28,13,15,33,19,14,27,11,16,39,39,0,38,22,16,42,19,23,39,36,3,37,35,2,27,27,0,30,13,17,38,19,19,36,33,3,"chr3_133175051"
"chr3",133227354,133227354,1,"*",11,10,1,17,17,0,NA,NA,NA,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,0,10,10,0,11,11,0,NA,NA,NA,10,10,0,NA,NA,NA,13,13,0,14,13,1,21,20,1,20,19,1,15,14,1,15,14,1,11,11,0,15,11,4,13,8,5,NA,NA,NA,13,13,0,NA,NA,NA,17,17,0,NA,NA,NA,15,8,7,22,10,12,17,9,8,14,14,0,26,14,12,21,21,0,14,13,1,16,15,1,13,13,0,15,8,7,23,12,11,21,9,12,"chr3_133227354"
"chr3",187735278,187735278,1,"*",34,21,13,41,16,25,12,8,4,34,18,16,30,17,13,29,15,14,26,18,8,43,27,16,42,27,15,46,28,18,34,18,16,30,15,15,36,25,11,33,23,10,33,27,6,47,29,18,31,18,13,54,30,24,37,17,20,31,16,15,28,17,11,32,19,13,36,29,7,22,16,6,38,24,14,26,19,7,43,33,10,33,25,8,28,19,9,39,32,7,47,31,16,45,32,13,47,34,13,38,29,9,31,25,6,48,31,17,43,34,9,43,32,11,38,31,7,32,25,7,"chr3_187735278"
"chr3",188272867,188272867,1,"*",29,21,8,28,18,10,20,12,8,15,14,1,29,22,7,23,18,5,26,20,6,28,22,6,46,36,10,35,22,13,45,32,13,17,10,7,42,29,13,31,20,11,18,16,2,51,39,12,56,41,15,39,35,4,40,30,10,35,21,14,26,23,3,16,16,0,28,22,6,30,23,7,45,41,4,30,29,1,33,28,5,23,18,5,24,20,4,43,36,7,48,41,7,21,16,5,36,29,7,53,47,6,37,31,6,35,30,5,31,28,3,32,29,3,43,40,3,34,27,7,"chr3_188272867"
"chr3",195330091,195330091,1,"*",46,27,19,29,27,2,23,19,4,25,18,7,30,24,6,39,25,14,23,19,4,27,20,7,37,28,9,50,42,8,30,18,12,24,19,5,27,22,5,36,29,7,28,26,2,38,27,11,33,22,11,40,27,13,47,31,16,36,27,9,29,24,5,23,21,2,29,26,3,28,23,5,32,28,4,36,29,7,37,34,3,46,38,8,42,35,7,42,36,6,43,36,7,47,40,7,39,35,4,39,33,6,37,33,4,37,36,1,40,37,3,35,32,3,40,32,8,46,40,6,"chr3_195330091"
"chr3",197379382,197379382,1,"*",14,13,1,24,24,0,17,15,2,15,15,0,26,25,1,16,15,1,13,13,0,10,10,0,25,25,0,22,22,0,16,15,1,19,18,1,18,18,0,20,19,1,15,15,0,22,21,1,30,30,0,26,25,1,30,28,2,22,21,1,25,25,0,11,8,3,19,17,2,26,21,5,23,21,2,20,17,3,29,23,6,13,11,2,17,14,3,24,22,2,18,16,2,31,28,3,28,24,4,29,27,2,17,15,2,29,24,5,26,22,4,23,20,3,22,19,3,21,20,1,"chr3_197379382"
"chr4",1556901,1556901,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,8,NA,NA,NA,NA,NA,NA,14,4,10,13,2,11,NA,NA,NA,NA,NA,NA,11,2,9,17,6,11,NA,NA,NA,10,1,9,10,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9,11,NA,NA,NA,10,5,5,11,6,5,NA,NA,NA,15,8,7,NA,NA,NA,39,29,10,"chr4_1556901"
"chr4",2358441,2358441,1,"*",21,10,11,15,10,5,10,6,4,22,14,8,14,9,5,16,12,4,20,13,7,21,10,11,21,16,5,11,6,5,18,15,3,21,14,7,25,18,7,16,10,6,12,7,5,25,16,9,21,13,8,37,27,10,25,14,11,18,12,6,18,15,3,20,18,2,22,19,3,27,21,6,25,19,6,22,21,1,23,17,6,28,21,7,28,25,3,22,19,3,27,21,6,24,20,4,37,26,11,30,20,10,18,13,5,15,14,1,15,9,6,31,28,3,32,27,5,40,32,8,"chr4_2358441"
"chr4",6316875,6316875,1,"*",11,1,10,14,2,12,NA,NA,NA,NA,NA,NA,11,3,8,NA,NA,NA,11,2,9,NA,NA,NA,18,3,15,12,2,10,NA,NA,NA,12,0,12,NA,NA,NA,13,2,11,NA,NA,NA,16,1,15,11,1,10,14,1,13,18,3,15,15,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,12,11,3,8,11,2,9,11,2,9,NA,NA,NA,16,8,8,16,4,12,NA,NA,NA,17,7,10,19,6,13,16,8,8,13,7,6,23,8,15,16,6,10,13,2,11,17,6,11,"chr4_6316875"
"chr4",7869115,7869115,1,"*",24,19,5,36,27,9,47,45,2,30,23,7,40,31,9,42,39,3,33,26,7,50,39,11,52,44,8,30,24,6,52,41,11,25,19,6,29,25,4,33,23,10,55,45,10,48,37,11,29,26,3,35,25,10,41,36,5,45,36,9,29,20,9,20,14,6,41,33,8,33,23,10,18,13,5,21,13,8,19,12,7,28,14,14,18,10,8,31,21,10,37,25,12,26,21,5,43,24,19,29,15,14,35,22,13,30,20,10,41,28,13,40,32,8,27,16,11,30,19,11,"chr4_7869115"
"chr4",66794621,66794621,1,"*",45,16,29,31,18,13,33,17,16,34,12,22,22,13,9,45,19,26,27,12,15,52,20,32,55,27,28,74,34,40,43,17,26,42,23,19,43,24,19,31,15,16,39,17,22,51,23,28,43,25,18,43,17,26,40,20,20,33,22,11,36,15,21,20,9,11,41,24,17,32,17,15,45,24,21,38,23,15,53,34,19,41,23,18,30,17,13,43,25,18,39,19,20,44,30,14,41,24,17,49,26,23,34,22,12,49,32,17,48,31,17,45,23,22,42,30,12,49,29,20,"chr4_66794621"
"chr4",105895742,105895742,1,"*",12,0,12,12,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,12,NA,NA,NA,12,0,12,15,0,15,NA,NA,NA,12,0,12,10,0,10,11,0,11,NA,NA,NA,NA,NA,NA,11,0,11,15,0,15,19,0,19,10,0,10,17,0,17,16,0,16,NA,NA,NA,14,0,14,10,0,10,16,3,13,NA,NA,NA,11,1,10,13,0,13,22,2,20,12,2,10,18,1,17,19,1,18,23,1,22,19,2,17,12,0,12,19,1,18,NA,NA,NA,NA,NA,NA,22,3,19,55,23,32,"chr4_105895742"
"chr4",112523873,112523873,1,"*",23,0,23,12,0,12,NA,NA,NA,10,0,10,NA,NA,NA,NA,NA,NA,12,0,12,12,0,12,14,0,14,16,0,16,14,0,14,10,0,10,13,0,13,15,1,14,13,0,13,17,1,16,11,0,11,25,0,25,14,0,14,16,0,16,20,0,20,10,1,9,11,1,10,14,2,12,24,2,22,10,0,10,NA,NA,NA,14,1,13,18,1,17,24,8,16,13,1,12,16,2,14,20,0,20,14,0,14,NA,NA,NA,18,1,17,17,3,14,12,0,12,11,1,10,32,11,21,"chr4_112523873"
"chr4",147303973,147303973,1,"*",52,41,11,37,23,14,40,22,18,31,24,7,35,29,6,50,39,11,23,19,4,51,38,13,64,53,11,66,49,17,46,36,10,36,30,6,35,29,6,53,39,14,38,35,3,51,38,13,39,32,7,46,25,21,59,47,12,42,30,12,39,26,13,30,24,6,49,45,4,44,37,7,29,25,4,31,29,2,56,52,4,39,34,5,44,42,2,47,34,13,60,53,7,54,47,7,45,39,6,55,43,12,43,38,5,49,42,7,48,44,4,41,39,2,32,28,4,42,38,4,"chr4_147303973"
"chr4",147839423,147839423,1,"*",38,18,20,31,21,10,18,9,9,36,21,15,27,16,11,30,16,14,43,22,21,43,28,15,40,24,16,38,20,18,43,24,19,26,13,13,30,20,10,38,28,10,33,24,9,46,32,14,59,34,25,49,30,19,43,21,22,44,27,17,31,24,7,17,10,7,38,27,11,36,26,10,33,24,9,35,24,11,37,27,10,27,15,12,32,21,11,36,31,5,43,31,12,43,33,10,26,16,10,51,36,15,42,35,7,36,28,8,43,36,7,28,21,7,34,26,8,46,33,13,"chr4_147839423"
"chr4",161286628,161286628,1,"*",40,31,9,39,27,12,51,34,17,36,26,10,38,32,6,48,33,15,34,25,9,51,38,13,53,38,15,62,46,16,57,41,16,26,19,7,39,31,8,52,46,6,47,40,7,30,22,8,39,30,9,37,28,9,61,49,12,47,30,17,38,28,10,27,25,2,31,24,7,41,34,7,33,28,5,30,24,6,43,35,8,38,33,5,34,30,4,31,28,3,46,37,9,39,33,6,37,31,6,38,36,2,43,38,5,37,33,4,40,31,9,45,37,8,36,30,6,27,25,2,"chr4_161286628"
"chr4",177549792,177549792,1,"*",13,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,3,NA,NA,NA,NA,NA,NA,15,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,12,NA,NA,NA,14,10,4,11,10,1,NA,NA,NA,NA,NA,NA,12,11,1,NA,NA,NA,19,19,0,11,11,0,NA,NA,NA,NA,NA,NA,14,12,2,22,21,1,44,43,1,10,10,0,13,13,0,NA,NA,NA,12,11,1,15,15,0,16,15,1,33,32,1,"chr4_177549792"
"chr4",183352927,183352927,1,"*",33,22,11,33,18,15,17,12,5,27,20,7,24,13,11,27,14,13,32,18,14,27,18,9,30,19,11,35,21,14,31,20,11,26,17,9,30,20,10,39,28,11,30,19,11,40,26,14,44,28,16,45,31,14,28,18,10,35,16,19,31,23,8,22,13,9,39,31,8,29,22,7,32,26,6,33,25,8,35,24,11,29,20,9,30,25,5,30,25,5,39,30,9,39,30,9,26,22,4,34,27,7,39,32,7,36,30,6,57,43,14,31,25,6,35,26,9,34,27,7,"chr4_183352927"
"chr4",183721451,183721451,1,"*",23,3,20,11,2,9,11,4,7,18,3,15,23,5,18,11,1,10,18,1,17,NA,NA,NA,24,3,21,19,0,19,21,3,18,21,1,20,21,6,15,18,3,15,10,1,9,27,3,24,36,5,31,31,4,27,21,2,19,15,1,14,21,4,17,18,5,13,19,3,16,22,10,12,24,4,20,13,2,11,21,7,14,15,5,10,29,10,19,23,8,15,20,8,12,16,4,12,34,10,24,22,9,13,21,6,15,32,10,22,18,9,9,26,6,20,24,2,22,24,10,14,"chr4_183721451"
"chr5",524910,524910,1,"*",NA,NA,NA,13,1,12,13,3,10,NA,NA,NA,13,4,9,12,0,12,12,2,10,NA,NA,NA,19,4,15,NA,NA,NA,13,1,12,13,3,10,23,4,19,18,2,16,14,3,11,11,3,8,17,7,10,34,5,29,16,4,12,21,5,16,NA,NA,NA,10,3,7,15,2,13,14,8,6,16,6,10,25,5,20,NA,NA,NA,18,5,13,14,8,6,12,5,7,15,5,10,18,5,13,39,17,22,19,7,12,19,6,13,13,4,9,11,3,8,32,12,20,18,6,12,64,31,33,"chr5_524910"
"chr5",612695,612695,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,13,NA,NA,NA,12,0,12,11,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,16,15,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,30,44,"chr5_612695"
"chr5",7059359,7059359,1,"*",41,22,19,33,14,19,22,11,11,30,13,17,30,16,14,38,13,25,37,25,12,27,11,16,39,23,16,37,19,18,26,15,11,22,14,8,30,16,14,28,16,12,23,15,8,50,22,28,43,21,22,46,18,28,44,20,24,43,22,21,37,17,20,22,16,6,39,26,13,49,34,15,39,23,16,27,12,15,42,23,19,24,14,10,43,29,14,42,29,13,47,26,21,50,32,18,37,28,9,57,35,22,45,33,12,48,32,16,31,17,14,40,23,17,26,19,7,35,26,9,"chr5_7059359"
"chr5",16744863,16744863,1,"*",32,21,11,22,15,7,28,17,11,28,20,8,25,20,5,16,10,6,36,25,11,37,28,9,37,29,8,31,22,9,32,24,8,28,26,2,26,21,5,32,23,9,33,25,8,29,22,7,49,43,6,47,34,13,50,37,13,40,28,12,22,19,3,23,20,3,36,27,9,29,22,7,22,19,3,21,19,2,24,21,3,23,19,4,31,26,5,39,35,4,37,31,6,41,34,7,35,26,9,33,28,5,41,35,6,25,24,1,32,31,1,28,27,1,42,38,4,42,37,5,"chr5_16744863"
"chr5",46356655,46356655,1,"*",44,31,13,27,18,9,17,12,5,25,19,6,32,18,14,37,23,14,31,21,10,50,41,9,53,31,22,54,33,21,42,26,16,25,15,10,37,27,10,46,32,14,28,20,8,33,19,14,42,33,9,39,28,11,44,33,11,46,29,17,40,20,20,28,20,8,46,34,12,35,22,13,42,33,9,30,27,3,42,33,9,36,28,8,30,20,10,39,31,8,37,32,5,39,30,9,34,27,7,67,51,16,48,37,11,50,44,6,46,36,10,31,22,9,27,21,6,47,40,7,"chr5_46356655"
"chr5",50376910,50376910,1,"*",10,8,2,NA,NA,NA,NA,NA,NA,12,7,5,12,10,2,NA,NA,NA,NA,NA,NA,11,9,2,14,10,4,11,7,4,11,11,0,NA,NA,NA,15,13,2,15,10,5,NA,NA,NA,16,11,5,14,10,4,31,26,5,NA,NA,NA,13,9,4,22,13,9,10,10,0,10,7,3,13,12,1,17,15,2,14,14,0,16,15,1,16,13,3,15,15,0,10,10,0,16,14,2,17,14,3,22,20,2,NA,NA,NA,17,14,3,NA,NA,NA,NA,NA,NA,10,9,1,18,17,1,61,57,4,"chr5_50376910"
"chr5",75704103,75704103,1,"*",14,7,7,19,16,3,10,7,3,13,13,0,17,13,4,10,7,3,11,8,3,26,24,2,17,15,2,20,15,5,25,21,4,14,14,0,20,17,3,21,17,4,15,14,1,30,26,4,24,21,3,33,27,6,31,27,4,28,24,4,17,15,2,14,13,1,20,20,0,16,15,1,20,20,0,26,25,1,21,19,2,27,23,4,20,20,0,15,15,0,22,21,1,19,18,1,29,29,0,35,33,2,24,23,1,27,25,2,23,21,2,23,22,1,26,25,1,26,25,1,"chr5_75704103"
"chr5",96052002,96052002,1,"*",38,20,18,42,28,14,36,27,9,18,12,6,27,15,12,35,17,18,30,24,6,45,28,17,43,34,9,55,38,17,45,30,15,25,15,10,31,21,10,32,23,9,29,22,7,42,30,12,37,31,6,32,22,10,35,24,11,24,14,10,32,23,9,22,17,5,33,30,3,24,21,3,38,31,7,36,29,7,34,25,9,36,25,11,29,24,5,35,28,7,44,38,6,36,30,6,41,30,11,35,27,8,45,41,4,30,23,7,50,42,8,33,26,7,36,28,8,35,28,7,"chr5_96052002"
"chr5",115520128,115520128,1,"*",45,31,14,46,32,14,28,22,6,34,24,10,28,25,3,43,27,16,40,27,13,51,35,16,55,42,13,55,36,19,44,28,16,41,33,8,45,35,10,34,25,9,39,32,7,42,30,12,46,30,16,49,31,18,40,28,12,34,22,12,34,27,7,32,30,2,35,27,8,43,30,13,38,30,8,42,34,8,63,48,15,43,33,10,41,33,8,45,42,3,72,58,14,48,39,9,40,32,8,54,42,12,40,35,5,47,41,6,48,43,5,39,35,4,37,31,6,41,32,9,"chr5_115520128"
